,object number,count,frequency
4301,680.1964.149,1,8.043111075363951e-05
4302,77.1961,1,8.043111075363951e-05
4303,461.1970,1,8.043111075363951e-05
4304,584.1966.12,1,8.043111075363951e-05
4305,941.1964.50,1,8.043111075363951e-05
4306,8.1947.9,1,8.043111075363951e-05
4307,269.1994,1,8.043111075363951e-05
4308,50.1990,1,8.043111075363951e-05
4309,858.1964.31,1,8.043111075363951e-05
4310,237.1958.1-3,1,8.043111075363951e-05
4311,210.1960,1,8.043111075363951e-05
4312,147.1947,1,8.043111075363951e-05
4313,863.1964.2,1,8.043111075363951e-05
4314,3.2001,1,8.043111075363951e-05
4315,526.1999,1,8.043111075363951e-05
4316,829.1964.2,1,8.043111075363951e-05
4317,54.1998.1,1,8.043111075363951e-05
4318,342.1957,1,8.043111075363951e-05
4319,213.1987,1,8.043111075363951e-05
4320,890.1964.49,1,8.043111075363951e-05
4321,236.1958.a-b,1,8.043111075363951e-05
4322,169.1955,1,8.043111075363951e-05
4323,618.1999,1,8.043111075363951e-05
4324,227.1953,1,8.043111075363951e-05
4325,575.1966.5a-j,1,8.043111075363951e-05
4326,1.1980,1,8.043111075363951e-05
4327,475.1990.1-4,1,8.043111075363951e-05
4328,149.1989.3,1,8.043111075363951e-05
4329,529.1977,1,8.043111075363951e-05
4330,170.1947,1,8.043111075363951e-05
4331,2283.2001.a-f,1,8.043111075363951e-05
4332,454.1978.5,1,8.043111075363951e-05
4333,861.1964.33,1,8.043111075363951e-05
4334,424.1976.11,1,8.043111075363951e-05
4335,172.1968,1,8.043111075363951e-05
4336,685.1964.43,1,8.043111075363951e-05
4337,145.1945.13,1,8.043111075363951e-05
4338,661.1965.1-10,1,8.043111075363951e-05
4339,680.1964.168,1,8.043111075363951e-05
4340,352.1966,1,8.043111075363951e-05
4341,288.1998,1,8.043111075363951e-05
4342,364.1982,1,8.043111075363951e-05
4343,680.1964.53,1,8.043111075363951e-05
4344,29.1993.b07.x1,1,8.043111075363951e-05
4345,979.1964.b08,1,8.043111075363951e-05
4346,453.1987,1,8.043111075363951e-05
4347,661.1978.a03,1,8.043111075363951e-05
4348,480.1990,1,8.043111075363951e-05
4349,266.1934.1-2,1,8.043111075363951e-05
4350,562.1949.7,1,8.043111075363951e-05
4351,502.1987,1,8.043111075363951e-05
4352,194.2001,1,8.043111075363951e-05
4353,521.1967.8,1,8.043111075363951e-05
4354,669.1964.b26,1,8.043111075363951e-05
4355,404.1960,1,8.043111075363951e-05
4356,222.1987,1,8.043111075363951e-05
4357,91.1968.1-10,1,8.043111075363951e-05
4358,145.1945.11,1,8.043111075363951e-05
4359,153.1989.1-6,1,8.043111075363951e-05
4360,680.1964.268,1,8.043111075363951e-05
4361,98.1947,1,8.043111075363951e-05
4362,926.1964.32,1,8.043111075363951e-05
4363,168.1958,1,8.043111075363951e-05
4364,201.1958,1,8.043111075363951e-05
4365,246.2001,1,8.043111075363951e-05
4366,810.1983,1,8.043111075363951e-05
4367,169.1947,1,8.043111075363951e-05
4368,941.1964.35,1,8.043111075363951e-05
4369,789.1983,1,8.043111075363951e-05
4370,702.1964.3,1,8.043111075363951e-05
4371,145.1945.3,1,8.043111075363951e-05
4372,358.1967,1,8.043111075363951e-05
4373,406.1960,1,8.043111075363951e-05
4374,343.1947.11,1,8.043111075363951e-05
4375,469.1982.16,1,8.043111075363951e-05
4376,545.1999,1,8.043111075363951e-05
4377,529.1956.4,1,8.043111075363951e-05
4378,720.1999,1,8.043111075363951e-05
4379,232.1994,1,8.043111075363951e-05
4380,45.1967.1-12,1,8.043111075363951e-05
4381,452.1975,1,8.043111075363951e-05
4382,375.1971.3,1,8.043111075363951e-05
4383,174.1950,1,8.043111075363951e-05
4384,357.1996.10,1,8.043111075363951e-05
4385,111.1968,1,8.043111075363951e-05
4386,1041.1999,1,8.043111075363951e-05
4387,829.1964.17,1,8.043111075363951e-05
4388,78.1990,1,8.043111075363951e-05
4389,521.1956.a-b,1,8.043111075363951e-05
4390,979.1964.b02,1,8.043111075363951e-05
4391,187.1973.42,1,8.043111075363951e-05
4392,8.1947.11,1,8.043111075363951e-05
4393,457.1949.1-4,1,8.043111075363951e-05
4394,968.1964.21,1,8.043111075363951e-05
4395,226.1994,1,8.043111075363951e-05
4396,341.1984,1,8.043111075363951e-05
4397,513.1975.2,1,8.043111075363951e-05
4398,389.1974.3,1,8.043111075363951e-05
4399,202.1997,1,8.043111075363951e-05
4400,908.2001,1,8.043111075363951e-05
4401,45.1967.3,1,8.043111075363951e-05
4402,467.1976,1,8.043111075363951e-05
4403,386.1982,1,8.043111075363951e-05
4404,186.1956,1,8.043111075363951e-05
4405,571.1977,1,8.043111075363951e-05
4406,144.1949.7,1,8.043111075363951e-05
4407,1006.1964.2,1,8.043111075363951e-05
4408,582.1951,1,8.043111075363951e-05
4409,202.1977.6,1,8.043111075363951e-05
4410,451.1956,1,8.043111075363951e-05
4411,558.1999,1,8.043111075363951e-05
4412,176.1962.26,1,8.043111075363951e-05
4413,240.1965,1,8.043111075363951e-05
4414,218.1968,1,8.043111075363951e-05
4415,177.1993,1,8.043111075363951e-05
4416,245.1958,1,8.043111075363951e-05
4417,304.1953,1,8.043111075363951e-05
4418,454.1978.12,1,8.043111075363951e-05
4419,858.1964.41,1,8.043111075363951e-05
4420,227.1978,1,8.043111075363951e-05
4421,148.1996,1,8.043111075363951e-05
4422,685.1995.1-4,1,8.043111075363951e-05
4423,9.1973.3,1,8.043111075363951e-05
4424,2256.1967,1,8.043111075363951e-05
4425,876.1964.2,1,8.043111075363951e-05
4426,368.2001.1-16,1,8.043111075363951e-05
4427,16.1972.12,1,8.043111075363951e-05
4428,617.1987.35,1,8.043111075363951e-05
4429,710.1966,1,8.043111075363951e-05
4430,337.1969,1,8.043111075363951e-05
4431,356.1939,1,8.043111075363951e-05
4432,680.1964.115,1,8.043111075363951e-05
4433,371.1943,1,8.043111075363951e-05
4434,993.1964.5,1,8.043111075363951e-05
4435,424.1994,1,8.043111075363951e-05
4436,191.1968,1,8.043111075363951e-05
4437,21.1991.1,1,8.043111075363951e-05
4438,149.1958,1,8.043111075363951e-05
4439,9.1973.6,1,8.043111075363951e-05
4440,988.1964.15,1,8.043111075363951e-05
4441,477.1970.24,1,8.043111075363951e-05
4442,9.1995.9,1,8.043111075363951e-05
4443,1149.1999,1,8.043111075363951e-05
4444,985.1964.1,1,8.043111075363951e-05
4445,1011.1964.5,1,8.043111075363951e-05
4446,39.2000,1,8.043111075363951e-05
4447,971.1964.1,1,8.043111075363951e-05
4448,254.1984.17,1,8.043111075363951e-05
4449,486.1978.1-2,1,8.043111075363951e-05
4450,264.1934,1,8.043111075363951e-05
4451,635.1999,1,8.043111075363951e-05
4452,575.1966.1,1,8.043111075363951e-05
4453,680.1964.131,1,8.043111075363951e-05
4454,680.1964.230,1,8.043111075363951e-05
4455,464.1975,1,8.043111075363951e-05
4456,290.1953,1,8.043111075363951e-05
4457,1558.2000,1,8.043111075363951e-05
4458,975.1964.12,1,8.043111075363951e-05
4459,724.1999.1,1,8.043111075363951e-05
4460,685.1964.70,1,8.043111075363951e-05
4461,680.1964.219,1,8.043111075363951e-05
4462,936.1942,1,8.043111075363951e-05
4463,912.1964.9,1,8.043111075363951e-05
4464,1256.1968,1,8.043111075363951e-05
4465,1000.1964.1,1,8.043111075363951e-05
4466,143.1956,1,8.043111075363951e-05
4467,361.1971.11,1,8.043111075363951e-05
4468,829.1964.8,1,8.043111075363951e-05
4469,562.1949.2,1,8.043111075363951e-05
4470,465.1951,1,8.043111075363951e-05
4471,521.1967.18,1,8.043111075363951e-05
4472,158.1934.17,1,8.043111075363951e-05
4473,178.1962.20,1,8.043111075363951e-05
4474,835.2001,1,8.043111075363951e-05
4475,774.1967.1-10,1,8.043111075363951e-05
4476,498.1983,1,8.043111075363951e-05
4477,858.1964.14,1,8.043111075363951e-05
4478,949.1999,1,8.043111075363951e-05
4479,450.1970.56,1,8.043111075363951e-05
4480,256.1994,1,8.043111075363951e-05
4481,596.1977,1,8.043111075363951e-05
4482,685.1964.46,1,8.043111075363951e-05
4483,361.1969,1,8.043111075363951e-05
4484,129.1943,1,8.043111075363951e-05
4485,887.1942,1,8.043111075363951e-05
4486,117.1976,1,8.043111075363951e-05
4487,20.1979.11,1,8.043111075363951e-05
4488,441.1992.1-3,1,8.043111075363951e-05
4489,sc50.1977.1-2,1,8.043111075363951e-05
4490,313.1953,1,8.043111075363951e-05
4491,24.2000,1,8.043111075363951e-05
4492,292.1935,1,8.043111075363951e-05
4493,680.1964.145,1,8.043111075363951e-05
4494,990.1964.25,1,8.043111075363951e-05
4495,531.1984.1-17,1,8.043111075363951e-05
4496,283.1998,1,8.043111075363951e-05
4497,149.1943,1,8.043111075363951e-05
4498,108.1998.2,1,8.043111075363951e-05
4499,989.1964.7,1,8.043111075363951e-05
4500,33.1997.a-b,1,8.043111075363951e-05
4501,9.1973.2,1,8.043111075363951e-05
4502,489.1951,1,8.043111075363951e-05
4503,2.1942.4,1,8.043111075363951e-05
4504,314.1949,1,8.043111075363951e-05
4505,450.1970.63,1,8.043111075363951e-05
4506,451.1996,1,8.043111075363951e-05
4507,16.1972.9,1,8.043111075363951e-05
4508,330.1952.39,1,8.043111075363951e-05
4509,434.1967,1,8.043111075363951e-05
4510,268.1994,1,8.043111075363951e-05
4511,2310.2001,1,8.043111075363951e-05
4512,2222.1967,1,8.043111075363951e-05
4513,243.1954,1,8.043111075363951e-05
4514,763.1964.37,1,8.043111075363951e-05
4515,351.1966,1,8.043111075363951e-05
4516,523.1954.4,1,8.043111075363951e-05
4517,240.1981,1,8.043111075363951e-05
4518,603.1977,1,8.043111075363951e-05
4519,757.1983,1,8.043111075363951e-05
4520,36.1958,1,8.043111075363951e-05
4521,484.1978.a-b,1,8.043111075363951e-05
4522,627.1980,1,8.043111075363951e-05
4523,308.1949.3,1,8.043111075363951e-05
4524,503.1967.5,1,8.043111075363951e-05
4525,992.1964.1,1,8.043111075363951e-05
4526,187.1973.46,1,8.043111075363951e-05
4527,71.1956.4,1,8.043111075363951e-05
4528,218.1981,1,8.043111075363951e-05
4529,749.1964.c29,1,8.043111075363951e-05
4530,385.1939,1,8.043111075363951e-05
4531,179.1985.1-10,1,8.043111075363951e-05
4532,1488.2000,1,8.043111075363951e-05
4533,352.1993.2,1,8.043111075363951e-05
4534,666.1965.15,1,8.043111075363951e-05
4535,519.1999,1,8.043111075363951e-05
4536,89.1956.12,1,8.043111075363951e-05
4537,93.1968.1-10,1,8.043111075363951e-05
4538,439.1976,1,8.043111075363951e-05
4539,1572.1940,1,8.043111075363951e-05
4540,551.1999,1,8.043111075363951e-05
4541,457.1970,1,8.043111075363951e-05
4542,868.2001,1,8.043111075363951e-05
4543,762.1963,1,8.043111075363951e-05
4544,24.1990.5,1,8.043111075363951e-05
4545,3.1995.15,1,8.043111075363951e-05
4546,151.1943,1,8.043111075363951e-05
4547,218.2001.aa,1,8.043111075363951e-05
4548,7.1995.6,1,8.043111075363951e-05
4549,1328.2001.a-b,1,8.043111075363951e-05
4550,912.1964.57,1,8.043111075363951e-05
4551,926.1964.6,1,8.043111075363951e-05
4552,1597.2000,1,8.043111075363951e-05
4553,696.1959.5,1,8.043111075363951e-05
4554,184.1958,1,8.043111075363951e-05
4555,37.1972,1,8.043111075363951e-05
4556,617.1987.1,1,8.043111075363951e-05
4557,769.1999,1,8.043111075363951e-05
4558,5.2001,1,8.043111075363951e-05
4559,287.2001.1-5,1,8.043111075363951e-05
4560,680.1964.178,1,8.043111075363951e-05
4561,362.1950.1,1,8.043111075363951e-05
4562,1589.2000,1,8.043111075363951e-05
4563,435.1983,1,8.043111075363951e-05
4564,428.1987.26,1,8.043111075363951e-05
4565,858.1964.32,1,8.043111075363951e-05
4566,174.2001,1,8.043111075363951e-05
4567,342.1967,1,8.043111075363951e-05
4568,13.1974.1-2,1,8.043111075363951e-05
4569,1193.2000,1,8.043111075363951e-05
4570,418.1967,1,8.043111075363951e-05
4571,778.1964.11,1,8.043111075363951e-05
4572,1492.2000,1,8.043111075363951e-05
4573,763.1964.36,1,8.043111075363951e-05
4574,404.1951,1,8.043111075363951e-05
4575,1237.1968,1,8.043111075363951e-05
4576,440.1976,1,8.043111075363951e-05
4577,22.1973.9,1,8.043111075363951e-05
4578,380.1996,1,8.043111075363951e-05
4579,152.1989.3,1,8.043111075363951e-05
4580,189.1993,1,8.043111075363951e-05
4581,1139.1999,1,8.043111075363951e-05
4582,356.1982,1,8.043111075363951e-05
4583,704.1999,1,8.043111075363951e-05
4584,500.1990,1,8.043111075363951e-05
4585,469.1982.13,1,8.043111075363951e-05
4586,479.1970,1,8.043111075363951e-05
4587,992.1999,1,8.043111075363951e-05
4588,130.1996,1,8.043111075363951e-05
4589,298.1992.8,1,8.043111075363951e-05
4590,521.1964.3,1,8.043111075363951e-05
4591,380.1967,1,8.043111075363951e-05
4592,913.1964.3,1,8.043111075363951e-05
4593,143.1948,1,8.043111075363951e-05
4594,262.1934.1-3,1,8.043111075363951e-05
4595,493.1983,1,8.043111075363951e-05
4596,1572.2000,1,8.043111075363951e-05
4597,424.1976.7,1,8.043111075363951e-05
4598,244.1958,1,8.043111075363951e-05
4599,439.1943,1,8.043111075363951e-05
4600,1334.2001.a-b,1,8.043111075363951e-05
4601,979.1964.a01,1,8.043111075363951e-05
4602,440.1997,1,8.043111075363951e-05
4603,441.1976,1,8.043111075363951e-05
4604,871.1964.5,1,8.043111075363951e-05
4605,199.1984.11,1,8.043111075363951e-05
4606,615.1949.1,1,8.043111075363951e-05
4607,178.1962.10,1,8.043111075363951e-05
4608,205.1998,1,8.043111075363951e-05
4609,168.1991,1,8.043111075363951e-05
4610,736.1983.1-4,1,8.043111075363951e-05
4611,163.1977,1,8.043111075363951e-05
4612,414.1982,1,8.043111075363951e-05
4613,571.1967,1,8.043111075363951e-05
4614,976.1964.10,1,8.043111075363951e-05
4615,24.1990.9,1,8.043111075363951e-05
4616,521.1964.1,1,8.043111075363951e-05
4617,990.1964.7,1,8.043111075363951e-05
4618,421.1951,1,8.043111075363951e-05
4619,144.1995,1,8.043111075363951e-05
4620,305.1950.20,1,8.043111075363951e-05
4621,592.1977,1,8.043111075363951e-05
4622,763.1964.2,1,8.043111075363951e-05
4623,375.1950,1,8.043111075363951e-05
4624,54.1977.11,1,8.043111075363951e-05
4625,523.1977,1,8.043111075363951e-05
4626,424.1939,1,8.043111075363951e-05
4627,111.1945,1,8.043111075363951e-05
4628,680.1964.47,1,8.043111075363951e-05
4629,528.1990,1,8.043111075363951e-05
4630,21.1945,1,8.043111075363951e-05
4631,329.1937,1,8.043111075363951e-05
4632,110.1992,1,8.043111075363951e-05
4633,371.1950,1,8.043111075363951e-05
4634,749.1964.c26,1,8.043111075363951e-05
4635,176.1962.23,1,8.043111075363951e-05
4636,414.1967,1,8.043111075363951e-05
4637,307.1943,1,8.043111075363951e-05
4638,986.1964.3,1,8.043111075363951e-05
4639,2272.2001,1,8.043111075363951e-05
4640,861.1964.24,1,8.043111075363951e-05
4641,664.1978.1-8,1,8.043111075363951e-05
4642,1483.2000,1,8.043111075363951e-05
4643,228.2001.m1-4,1,8.043111075363951e-05
4644,473.1956.9,1,8.043111075363951e-05
4645,374.1951.a09,1,8.043111075363951e-05
4646,226.1975.a-b,1,8.043111075363951e-05
4647,562.1949.1-11,1,8.043111075363951e-05
4648,236.1981,1,8.043111075363951e-05
4649,2280.2001.1-5,1,8.043111075363951e-05
4650,79.2000,1,8.043111075363951e-05
4651,310.1977,1,8.043111075363951e-05
4652,636.1981,1,8.043111075363951e-05
4653,214.1957.1-2,1,8.043111075363951e-05
4654,276.1999,1,8.043111075363951e-05
4655,145.1945.12,1,8.043111075363951e-05
4656,912.1964.54,1,8.043111075363951e-05
4657,116.1956.1-2,1,8.043111075363951e-05
4658,1291.2000.c,1,8.043111075363951e-05
4659,88.1944,1,8.043111075363951e-05
4660,553.1959,1,8.043111075363951e-05
4661,890.1964.67,1,8.043111075363951e-05
4662,540.1954.3,1,8.043111075363951e-05
4663,818.1983,1,8.043111075363951e-05
4664,991.1964.4,1,8.043111075363951e-05
4665,122.1968,1,8.043111075363951e-05
4666,685.1964.50,1,8.043111075363951e-05
4667,218.2001.s,1,8.043111075363951e-05
4668,852.1967.5,1,8.043111075363951e-05
4669,473.1951,1,8.043111075363951e-05
4670,1598.1940,1,8.043111075363951e-05
4671,534.1954,1,8.043111075363951e-05
4672,146.1943,1,8.043111075363951e-05
4673,990.1964.74,1,8.043111075363951e-05
4674,199.1984.9,1,8.043111075363951e-05
4675,127.1993.1-8,1,8.043111075363951e-05
4676,992.1964.20,1,8.043111075363951e-05
4677,203.1958.1-2,1,8.043111075363951e-05
4678,145.1945.9,1,8.043111075363951e-05
4679,445.1970.4,1,8.043111075363951e-05
4680,450.1970.102,1,8.043111075363951e-05
4681,65.1999,1,8.043111075363951e-05
4682,858.1964.42,1,8.043111075363951e-05
4683,778.1964.7,1,8.043111075363951e-05
4684,483.1978,1,8.043111075363951e-05
4685,1013.1964.3,1,8.043111075363951e-05
4686,14.1945.18,1,8.043111075363951e-05
4687,354.1966,1,8.043111075363951e-05
4688,89.1945,1,8.043111075363951e-05
4689,1260.2000,1,8.043111075363951e-05
4690,253.1981,1,8.043111075363951e-05
4691,493.1956.a-b,1,8.043111075363951e-05
4692,455.1972,1,8.043111075363951e-05
4693,2258.1967,1,8.043111075363951e-05
4694,133.1996,1,8.043111075363951e-05
4695,616.1949.1,1,8.043111075363951e-05
4696,685.1964.108,1,8.043111075363951e-05
4697,890.1964.39,1,8.043111075363951e-05
4698,242.1944,1,8.043111075363951e-05
4699,990.1964.52,1,8.043111075363951e-05
4700,784.1964.3,1,8.043111075363951e-05
4701,521.1964.16,1,8.043111075363951e-05
4702,237.1997.1-17,1,8.043111075363951e-05
4703,864.1964.7,1,8.043111075363951e-05
4704,854.1942,1,8.043111075363951e-05
4705,363.1993.1-5,1,8.043111075363951e-05
4706,976.1964.30,1,8.043111075363951e-05
4707,161.1975.27,1,8.043111075363951e-05
4708,555.1960,1,8.043111075363951e-05
4709,477.1970.28,1,8.043111075363951e-05
4710,941.1964.69,1,8.043111075363951e-05
4711,680.1964.93,1,8.043111075363951e-05
4712,680.1964.111,1,8.043111075363951e-05
4713,399.1951,1,8.043111075363951e-05
4714,341.1961,1,8.043111075363951e-05
4715,955.1964.1-4,1,8.043111075363951e-05
4716,339.1967,1,8.043111075363951e-05
4717,248.1998,1,8.043111075363951e-05
4718,2.1942.15,1,8.043111075363951e-05
4719,350.1960,1,8.043111075363951e-05
4720,327.2001,1,8.043111075363951e-05
4721,306.1937,1,8.043111075363951e-05
4722,166.1991.a-b,1,8.043111075363951e-05
4723,1490.2000,1,8.043111075363951e-05
4724,367.1993.1-3,1,8.043111075363951e-05
4725,278.1965,1,8.043111075363951e-05
4726,968.1964.19,1,8.043111075363951e-05
4727,24.1997.1,1,8.043111075363951e-05
4728,46.1979,1,8.043111075363951e-05
4729,516.1975,1,8.043111075363951e-05
4730,702.1964.1,1,8.043111075363951e-05
4731,733.1963,1,8.043111075363951e-05
4732,685.1964.36,1,8.043111075363951e-05
4733,996.1964,1,8.043111075363951e-05
4734,1315.2001.a-c,1,8.043111075363951e-05
4735,262.1954.1-10,1,8.043111075363951e-05
4736,488.1953,1,8.043111075363951e-05
4737,992.1964.5,1,8.043111075363951e-05
4738,426.1972,1,8.043111075363951e-05
4739,628.1999,1,8.043111075363951e-05
4740,530.1990,1,8.043111075363951e-05
4741,158.1975.7,1,8.043111075363951e-05
4742,716.1963,1,8.043111075363951e-05
4743,1014.1964.8,1,8.043111075363951e-05
4744,993.1964.36,1,8.043111075363951e-05
4745,427.1939,1,8.043111075363951e-05
4746,207.1950,1,8.043111075363951e-05
4747,790.1983,1,8.043111075363951e-05
4748,886.1996.8,1,8.043111075363951e-05
4749,923.1964.1,1,8.043111075363951e-05
4750,680.1964.221,1,8.043111075363951e-05
4751,401.1937,1,8.043111075363951e-05
4752,452.1943,1,8.043111075363951e-05
4753,286.1935,1,8.043111075363951e-05
4754,358.1953,1,8.043111075363951e-05
4755,990.1964.47,1,8.043111075363951e-05
4756,225.1981.a-b,1,8.043111075363951e-05
4757,254.1984.4,1,8.043111075363951e-05
4758,386.1942,1,8.043111075363951e-05
4759,680.1964.48,1,8.043111075363951e-05
4760,757.1963,1,8.043111075363951e-05
4761,988.1964.32,1,8.043111075363951e-05
4762,379.1950,1,8.043111075363951e-05
4763,521.1967.2,1,8.043111075363951e-05
4764,874.1964.a-b,1,8.043111075363951e-05
4765,784.1964.7,1,8.043111075363951e-05
4766,20.1991.1-26,1,8.043111075363951e-05
4767,971.1999,1,8.043111075363951e-05
4768,451.1939,1,8.043111075363951e-05
4769,453.1974,1,8.043111075363951e-05
4770,642.1999,1,8.043111075363951e-05
4771,335.1969.1-7,1,8.043111075363951e-05
4772,55.1972,1,8.043111075363951e-05
4773,81.1961,1,8.043111075363951e-05
4774,97.1943,1,8.043111075363951e-05
4775,574.1943,1,8.043111075363951e-05
4776,923.1964.14,1,8.043111075363951e-05
4777,330.1952.78,1,8.043111075363951e-05
4778,912.1964.88,1,8.043111075363951e-05
4779,685.1964.59,1,8.043111075363951e-05
4780,270.1994,1,8.043111075363951e-05
4781,140.1948,1,8.043111075363951e-05
4782,383.1963,1,8.043111075363951e-05
4783,49.1958.7,1,8.043111075363951e-05
4784,833.1999,1,8.043111075363951e-05
4785,86.1961,1,8.043111075363951e-05
4786,sc172.1991.1-4,1,8.043111075363951e-05
4787,334.1947.5,1,8.043111075363951e-05
4788,259.1986,1,8.043111075363951e-05
4789,778.1999,1,8.043111075363951e-05
4790,8.1947.12,1,8.043111075363951e-05
4791,973.1964.1-2,1,8.043111075363951e-05
4792,466.1964,1,8.043111075363951e-05
4793,91.1944,1,8.043111075363951e-05
4794,8.1947.17,1,8.043111075363951e-05
4795,185.1993,1,8.043111075363951e-05
4796,617.1987.4,1,8.043111075363951e-05
4797,828.1983,1,8.043111075363951e-05
4798,778.1964.16,1,8.043111075363951e-05
4799,716.1966,1,8.043111075363951e-05
4800,881.1942,1,8.043111075363951e-05
4801,688.1981.1-3,1,8.043111075363951e-05
4802,535.1943,1,8.043111075363951e-05
4803,705.1993.1,1,8.043111075363951e-05
4804,1007.1999,1,8.043111075363951e-05
4805,1512.2000,1,8.043111075363951e-05
4806,187.1973.21,1,8.043111075363951e-05
4807,971.1964.5,1,8.043111075363951e-05
4808,298.1984.1-2,1,8.043111075363951e-05
4809,457.1949.2,1,8.043111075363951e-05
4810,673.1964.2,1,8.043111075363951e-05
4811,6.1997,1,8.043111075363951e-05
4812,208.1943,1,8.043111075363951e-05
4813,514.1954,1,8.043111075363951e-05
4814,976.1964.11,1,8.043111075363951e-05
4815,583.1954,1,8.043111075363951e-05
4816,967.1964.10,1,8.043111075363951e-05
4817,436.1964,1,8.043111075363951e-05
4818,86.2000,1,8.043111075363951e-05
4819,448.1964,1,8.043111075363951e-05
4820,185.1958.11,1,8.043111075363951e-05
4821,547.1959,1,8.043111075363951e-05
4822,181.1985.24,1,8.043111075363951e-05
4823,178.1962.5,1,8.043111075363951e-05
4824,476.1978,1,8.043111075363951e-05
4825,960.1999,1,8.043111075363951e-05
4826,111.1992,1,8.043111075363951e-05
4827,1192.1999,1,8.043111075363951e-05
4828,672.1964.15,1,8.043111075363951e-05
4829,990.1964.59,1,8.043111075363951e-05
4830,527.1983,1,8.043111075363951e-05
4831,518.1999,1,8.043111075363951e-05
4832,1471.2000,1,8.043111075363951e-05
4833,335.1961,1,8.043111075363951e-05
4834,487.1992.5,1,8.043111075363951e-05
4835,287.1964.12,1,8.043111075363951e-05
4836,1609.1940,1,8.043111075363951e-05
4837,219.1954,1,8.043111075363951e-05
4838,763.1964.57,1,8.043111075363951e-05
4839,108.1989,1,8.043111075363951e-05
4840,52.1977.1-21,1,8.043111075363951e-05
4841,8.1980,1,8.043111075363951e-05
4842,82.2001,1,8.043111075363951e-05
4843,282.1962,1,8.043111075363951e-05
4844,32.1990,1,8.043111075363951e-05
4845,412.1967,1,8.043111075363951e-05
4846,487.1978,1,8.043111075363951e-05
4847,263.1958,1,8.043111075363951e-05
4848,77.1990,1,8.043111075363951e-05
4849,5.1995,1,8.043111075363951e-05
4850,900.1999,1,8.043111075363951e-05
4851,8.1947.2,1,8.043111075363951e-05
4852,335.2001,1,8.043111075363951e-05
4853,176.1962.24,1,8.043111075363951e-05
4854,766.1983,1,8.043111075363951e-05
4855,744.1983.1-2,1,8.043111075363951e-05
4856,148.1968,1,8.043111075363951e-05
4857,1115.1999,1,8.043111075363951e-05
4858,294.1976,1,8.043111075363951e-05
4859,463.1939,1,8.043111075363951e-05
4860,968.1964.5,1,8.043111075363951e-05
4861,696.1966,1,8.043111075363951e-05
4862,56.1998.1,1,8.043111075363951e-05
4863,672.1964.8,1,8.043111075363951e-05
4864,334.1957,1,8.043111075363951e-05
4865,1221.2000,1,8.043111075363951e-05
4866,6.1980,1,8.043111075363951e-05
4867,181.1985.7,1,8.043111075363951e-05
4868,1290.2000,1,8.043111075363951e-05
4869,941.1964.44,1,8.043111075363951e-05
4870,50.1958.2,1,8.043111075363951e-05
4871,968.1964.29,1,8.043111075363951e-05
4872,939.1964.21,1,8.043111075363951e-05
4873,248.1987,1,8.043111075363951e-05
4874,401.1940.1,1,8.043111075363951e-05
4875,309.1977.1-6,1,8.043111075363951e-05
4876,30.2000,1,8.043111075363951e-05
4877,432.1996,1,8.043111075363951e-05
4878,1263.1968,1,8.043111075363951e-05
4879,451.1943,1,8.043111075363951e-05
4880,871.1964.3,1,8.043111075363951e-05
4881,1222.1968,1,8.043111075363951e-05
4882,50.1958.5,1,8.043111075363951e-05
4883,258.1980,1,8.043111075363951e-05
4884,20.1979.12,1,8.043111075363951e-05
4885,260.1934.1-3,1,8.043111075363951e-05
4886,352.1957,1,8.043111075363951e-05
4887,53.1977.10,1,8.043111075363951e-05
4888,440.1937,1,8.043111075363951e-05
4889,550.1999,1,8.043111075363951e-05
4890,145.1945.6,1,8.043111075363951e-05
4891,610.1999,1,8.043111075363951e-05
4892,485.1983,1,8.043111075363951e-05
4893,726.1964.20,1,8.043111075363951e-05
4894,405.1967,1,8.043111075363951e-05
4895,177.2001.b,1,8.043111075363951e-05
4896,544.1956.1-2,1,8.043111075363951e-05
4897,228.1944,1,8.043111075363951e-05
4898,394.1964,1,8.043111075363951e-05
4899,874.1942,1,8.043111075363951e-05
4900,974.1999,1,8.043111075363951e-05
4901,147.1958,1,8.043111075363951e-05
4902,298.1999,1,8.043111075363951e-05
4903,205.1956,1,8.043111075363951e-05
4904,693.1999,1,8.043111075363951e-05
4905,115.1969.51-75,1,8.043111075363951e-05
4906,660.1980,1,8.043111075363951e-05
4907,941.1964.14,1,8.043111075363951e-05
4908,763.1964.1,1,8.043111075363951e-05
4909,1076.1999,1,8.043111075363951e-05
4910,sc1346.2001,1,8.043111075363951e-05
4911,662.1978.7,1,8.043111075363951e-05
4912,763.1964.48,1,8.043111075363951e-05
4913,92.1968.9,1,8.043111075363951e-05
4914,171.1958,1,8.043111075363951e-05
4915,249.1981,1,8.043111075363951e-05
4916,617.1987.2,1,8.043111075363951e-05
4917,151.1989.1,1,8.043111075363951e-05
4918,146.1947,1,8.043111075363951e-05
4919,939.1964.68,1,8.043111075363951e-05
4920,343.1947.7,1,8.043111075363951e-05
4921,202.1977.22,1,8.043111075363951e-05
4922,212.1978,1,8.043111075363951e-05
4923,669.1964.b14,1,8.043111075363951e-05
4924,49.1948,1,8.043111075363951e-05
4925,40.1960,1,8.043111075363951e-05
4926,429.1951,1,8.043111075363951e-05
4927,276.1962,1,8.043111075363951e-05
4928,680.1964.39,1,8.043111075363951e-05
