,artist,count,frequency
1487,Elizaveta Ignatovich,1,8.043111075363951e-05
1488,Ford Madox Brown,1,8.043111075363951e-05
1489,Arthur William Brown,1,8.043111075363951e-05
1490,Theodor Bogler,1,8.043111075363951e-05
1491,Hermann Bek-Gran,1,8.043111075363951e-05
1492,Fernand Fau,1,8.043111075363951e-05
1493,Ray Johnson,1,8.043111075363951e-05
1494,"David Burliuk,Kazimir Malevich",1,8.043111075363951e-05
1495,Lilly Reich,1,8.043111075363951e-05
1496,Louis SchankerwithHarold Norse,1,8.043111075363951e-05
1497,Artko,1,8.043111075363951e-05
1498,John Newman,1,8.043111075363951e-05
1499,John Behringer,1,8.043111075363951e-05
1500,Lynn Sexton,1,8.043111075363951e-05
1501,"Eric Rivkin,Robert J. Debrey,Kent Macintosh",1,8.043111075363951e-05
1502,Evgeniia Evenbakh,1,8.043111075363951e-05
1503,"Various ArtistswithEmilio Malenotti,Fabrizio Gori,Paolo Favi,Liberia Pini,Vinicio Berti",1,8.043111075363951e-05
1504,"Mitsuo Maki,Hosowo Tomohiro,Kikukawa Katsuyoshi,M. Katsuyoshi",1,8.043111075363951e-05
1505,"Mikhail Maslianenko,Nikolai Prusakov",1,8.043111075363951e-05
1506,Eugène Charles Paul Vavasseur,1,8.043111075363951e-05
1507,"Various ArtistswithVladimir Burliuk,Pavel Filonov,Aleksei Kruchenykh,Il'ia Rogovin",1,8.043111075363951e-05
1508,Porsche Design Group,1,8.043111075363951e-05
1509,Mervyn Kurlansky,1,8.043111075363951e-05
1510,"Frans van Nieuwenborg,Martijn Wegman",1,8.043111075363951e-05
1511,Juan Parrilla,1,8.043111075363951e-05
1512,"The Group,Juha Kaakko,Ilkka Laine,Kimmo Liimatainen,Jari Tirkkonen",1,8.043111075363951e-05
1513,"Uncle Sam's Umbrella Shop, New York, NY",1,8.043111075363951e-05
1514,"Jonathan De Pas,Donato D'Urbino,Paolo Lomazzi",1,8.043111075363951e-05
1515,Robert P. Gottlieb,1,8.043111075363951e-05
1516,"Vladimir Stenberg,Yakov Ruklevsky,Georgii Stenberg",1,8.043111075363951e-05
1517,Charles Lapierre,1,8.043111075363951e-05
1518,"Scott Wilson,Fritz Foord",1,8.043111075363951e-05
1519,"P. Bakharev,Marianna Erlikh,Nina Kul'bina",1,8.043111075363951e-05
1520,"Venturi and Rauch,Robert Venturi,John Rauch,Denise Scott Brown",1,8.043111075363951e-05
1521,Stanislaw Zagorski,1,8.043111075363951e-05
1522,Walther Teutsch,1,8.043111075363951e-05
1523,A. H. Staf,1,8.043111075363951e-05
1524,Fortunato Depero,1,8.043111075363951e-05
1525,Flemming Bo Hansen,1,8.043111075363951e-05
1526,Hans Hartmann,1,8.043111075363951e-05
1527,"Colin Schuster,Craig Schuster",1,8.043111075363951e-05
1528,Paul Haustein,1,8.043111075363951e-05
1529,Jacques Hérold,1,8.043111075363951e-05
1530,Robert Morris,1,8.043111075363951e-05
1531,Pierre AlechinskywithChristian Dotremont,1,8.043111075363951e-05
1532,Christopher Wool,1,8.043111075363951e-05
1533,Sean Scully,1,8.043111075363951e-05
1534,M. Schimmel,1,8.043111075363951e-05
1535,Russell Manoy,1,8.043111075363951e-05
1536,Charles Currey,1,8.043111075363951e-05
1537,Ernest C. Higgins,1,8.043111075363951e-05
1538,Albert Fuss,1,8.043111075363951e-05
1539,Hector Coronado,1,8.043111075363951e-05
1540,Boris Zemenkov,1,8.043111075363951e-05
1541,Paul Stahr,1,8.043111075363951e-05
1542,Arisztid Uher,1,8.043111075363951e-05
1543,"Various ArtistswithRimma Gerlovina,Valery Gerlovin,Michael Chernyshov,Henry Khudyakov,Vagrich Bakhchanyan",1,8.043111075363951e-05
1544,Rainer Fetting,1,8.043111075363951e-05
1545,Haskell Coffin,1,8.043111075363951e-05
1546,"Akihiko Tsukamoto,Akira Inada",1,8.043111075363951e-05
1547,Willem Hendrik Gispen,1,8.043111075363951e-05
1548,Mehrdad Yazdani,1,8.043111075363951e-05
1549,Ian Hamilton Finlay,1,8.043111075363951e-05
1550,John Mascheroni,1,8.043111075363951e-05
1551,Jon O. Brubaker,1,8.043111075363951e-05
1552,Morison S. Cousins,1,8.043111075363951e-05
1553,Darrell Landrum,1,8.043111075363951e-05
1554,Paul Leni,1,8.043111075363951e-05
1555,Frederick George Cooper,1,8.043111075363951e-05
1556,"Various ArtistswithMarie Laurencin,Jean Cocteau,Francis Poulenc",1,8.043111075363951e-05
1557,Dorothy Ruddick,1,8.043111075363951e-05
1558,Douglas Schwartz,1,8.043111075363951e-05
1559,Michael Bierut,1,8.043111075363951e-05
1560,Bob Hall,1,8.043111075363951e-05
1561,Josef Rudolf Witzel,1,8.043111075363951e-05
1562,Scott Riegleman,1,8.043111075363951e-05
1563,Yoshihiro Kimura,1,8.043111075363951e-05
1564,Carol,1,8.043111075363951e-05
1565,George Ortman,1,8.043111075363951e-05
1566,"Peter Hamburger,Ingo Maurer",1,8.043111075363951e-05
1567,Walter Ruttmann,1,8.043111075363951e-05
1568,Nikolai Kul'binwithAleksei Kruchenykh,1,8.043111075363951e-05
1569,Peter Saul,1,8.043111075363951e-05
1570,"Dean L. Fisher,Hancock Laverne",1,8.043111075363951e-05
1571,Kari Virtanen,1,8.043111075363951e-05
1572,Pavlos,1,8.043111075363951e-05
1573,Pierre Paulin,1,8.043111075363951e-05
1574,Sergei Senkin,1,8.043111075363951e-05
1575,Brynhild Parker,1,8.043111075363951e-05
1576,Sarkis (Sarkis Zabunyan),1,8.043111075363951e-05
1577,"Vasily Ermilov,Vladimir Mayakovsky,Velimir Khlebnikov,Ivan Kliun,Kirill Zdanevich,Igor' Terent'ev,Natalia Goncharova,Valentin Kataev",1,8.043111075363951e-05
1578,Peter Müller-Munk,1,8.043111075363951e-05
1579,Wilhelm Wenk,1,8.043111075363951e-05
1580,Vladimir Tatlin,1,8.043111075363951e-05
1581,"Karl Caspar,Renatus Kuno",1,8.043111075363951e-05
1582,Erik Herløw,1,8.043111075363951e-05
1583,"Dale R. Caldwell,Paul D. Miller",1,8.043111075363951e-05
1584,Maurizio Ficcadenti,1,8.043111075363951e-05
1585,Henry Pearson,1,8.043111075363951e-05
1586,Otto Mueller,1,8.043111075363951e-05
1587,Hélène Delprat,1,8.043111075363951e-05
1588,Wilhelm Wagner,1,8.043111075363951e-05
1589,Otto Schönthal,1,8.043111075363951e-05
1590,Wolfgang von Wersin,1,8.043111075363951e-05
1591,"Various ArtistswithGeorge Brecht,Allan D'Arcangelo,Jim Dine,Stephen Durkee,Lette Eisenhauer,Stanley Fisher,Sam Goodman,Red Grooms,Robert Indiana,Allan Kaprow,Roy Lichtenstein,Boris Lurie,Claes Oldenburg,James Rosenquist,George Segal,Richard Stankiewicz,Wayne Thiebaud,Andy Warhol,Robert Watts,Robert Whitman",1,8.043111075363951e-05
1592,David Ireland,1,8.043111075363951e-05
1593,Hal Woolf,1,8.043111075363951e-05
1594,"Marianne Brandt,Hin Bredendieck",1,8.043111075363951e-05
1595,Gerald Abramovitz,1,8.043111075363951e-05
1596,Lauri Rosenwald,1,8.043111075363951e-05
1597,Suzanne van Damme,1,8.043111075363951e-05
1598,Dolores Dembus Bittleman,1,8.043111075363951e-05
1599,"Federal Tool Co., Inc., Springfield, MA",1,8.043111075363951e-05
1600,"Montse Padrós i Marqués,Carlos Riart",1,8.043111075363951e-05
1601,Silverman,1,8.043111075363951e-05
1602,Brice Marden,1,8.043111075363951e-05
1603,Victor Brauner,1,8.043111075363951e-05
1604,"Motorola, Inc.",1,8.043111075363951e-05
1605,Aino Aalto,1,8.043111075363951e-05
1606,Karl Ludwig Straub,1,8.043111075363951e-05
1607,"Studio Boot,Pietra Jansen,Edwin Vollebergh",1,8.043111075363951e-05
1608,Roberto Sambonet,1,8.043111075363951e-05
1609,Various ArtistswithMeret Oppenheim,1,8.043111075363951e-05
1610,C. B. Falls,1,8.043111075363951e-05
1611,George Hand Wright,1,8.043111075363951e-05
1612,"David Burliuk,Olga Rozanova",1,8.043111075363951e-05
1613,Constantin Brâncuși,1,8.043111075363951e-05
1614,Steven T. Kaneko,1,8.043111075363951e-05
1615,Jerry Moberg,1,8.043111075363951e-05
1616,"A. L. Pugh,S. J. Stein",1,8.043111075363951e-05
1617,"N.V. Schlegel S.A., Gistel, Belgium",1,8.043111075363951e-05
1618,"Various ArtistswithVladimir Burliuk,Aleksei Kruchenykh,Kirill Zdanevich",1,8.043111075363951e-05
1619,Waltercio Caldas,1,8.043111075363951e-05
1620,Herman Roeg,1,8.043111075363951e-05
1621,"Arthur Pulos,Pulos Design Associates, Inc.",1,8.043111075363951e-05
1622,"Kim Jones,Doug Olson",1,8.043111075363951e-05
1623,Philip Taaffe,1,8.043111075363951e-05
1624,"Various ArtistswithTracey Moffatt,Elizabeth Peyton,Wolfgang Tillmans,David Shrigley,Sylvie Fleury",1,8.043111075363951e-05
1625,Anthon Beeke,1,8.043111075363951e-05
1626,"Various ArtistswithMax Unold,Richard Seewald,Adolf Ferdinand Schinnerer,Edwin Scharff,Paul Klee,Rudolf Grossmann,Josef Eberg,Karl Caspar,Walther Teutsch,Heinrich Campendonk,Alfred Kubin,Hans Gött,René Beeh",1,8.043111075363951e-05
1627,"Jan Wichers,Alexander Blomberg",1,8.043111075363951e-05
1628,Allan D'Arcangelo,1,8.043111075363951e-05
1629,"Toyo Ito & Associates, Architects",1,8.043111075363951e-05
1630,Chuck Hoberman,1,8.043111075363951e-05
1631,"Quezal Art Glass and Decorating Co., Brooklyn, NY",1,8.043111075363951e-05
1632,Unknown Graphic Artist,1,8.043111075363951e-05
1633,Lex Reitsma,1,8.043111075363951e-05
1634,"Swatch AG, Switzerland",1,8.043111075363951e-05
1635,Reiko Tanabe,1,8.043111075363951e-05
1636,Vera Lisková,1,8.043111075363951e-05
1637,Arnaldo Pomodoro,1,8.043111075363951e-05
1638,Berthold Löffler,1,8.043111075363951e-05
1639,"Lamson & Goodnow, Shellberg Falls, MA",1,8.043111075363951e-05
1640,Hans Unger,1,8.043111075363951e-05
1641,"Various ArtistswithSigmar Polke,Glenn Ligon,Niele Toroni",1,8.043111075363951e-05
1642,"Iñaki Ábalos,Juan Herreros",1,8.043111075363951e-05
1643,Georgii Stenberg,1,8.043111075363951e-05
1644,"Various ArtistswithBruce Nauman,Mario Botta,Scott Burton,Enzo Cucchi,Hanne Darboven,A.R. Penck (Ralf Winkler)",1,8.043111075363951e-05
1645,Oskar Schlemmer,1,8.043111075363951e-05
1646,Herbert Tomlinson,1,8.043111075363951e-05
1647,Larry Bamford,1,8.043111075363951e-05
1648,Harry Gitlin,1,8.043111075363951e-05
1649,"Steven Holl Architects,Steven HollwithMark Janson,Joseph Fenton,Suzanne Powadiuk,James Rosen",1,8.043111075363951e-05
1650,G. R. Morris,1,8.043111075363951e-05
1651,Ward and Saks Co.,1,8.043111075363951e-05
1652,"Various ArtistswithVasilii Chekrygin,Vladimir Mayakovsky,Lev Shekhtel [Lev Zhegin]",1,8.043111075363951e-05
1653,Cazals,1,8.043111075363951e-05
1654,M & Co,1,8.043111075363951e-05
1655,Olivier,1,8.043111075363951e-05
1656,Yona Friedman,1,8.043111075363951e-05
1657,Ken Price,1,8.043111075363951e-05
1658,Günther Uecker,1,8.043111075363951e-05
1659,Dr. Adnan Tarcici,1,8.043111075363951e-05
1660,Steiner,1,8.043111075363951e-05
1661,"Milton Glaser,Seymour Chwast",1,8.043111075363951e-05
1662,Joel Robinson,1,8.043111075363951e-05
1663,"Igor' Terent'ev,Kirill Zdanevich",1,8.043111075363951e-05
1664,Armando Testa,1,8.043111075363951e-05
1665,"Rem Koolhaas,Zoe Zenghelis,Elia Zenghelis,Madelon Vriesendorp",1,8.043111075363951e-05
1666,"Aleksei Kruchenykh,Aleksandr Rodchenko",1,8.043111075363951e-05
1667,Jules-Abel Faivre,1,8.043111075363951e-05
1668,"Dario Montagni,Sergio Berizzi,Cesare Butté",1,8.043111075363951e-05
1669,M. Hafelmaier,1,8.043111075363951e-05
1670,"Various ArtistswithRichard Artschwager,David Byrne,André Thomkins",1,8.043111075363951e-05
1671,Z. Robaszek,1,8.043111075363951e-05
1672,Ernst Lichtblau,1,8.043111075363951e-05
1673,Popp-Kircheim,1,8.043111075363951e-05
1674,Maciej Zbikowski,1,8.043111075363951e-05
1675,Lehner & Mader,1,8.043111075363951e-05
1676,"Concept Inc., St. Petersburg, FL",1,8.043111075363951e-05
1677,"Robert Brandwein,Henry Markowitz",1,8.043111075363951e-05
1678,"A.L. Hirsch & Co., New York, NY",1,8.043111075363951e-05
1679,John Mills,1,8.043111075363951e-05
1680,Richard Smith,1,8.043111075363951e-05
1681,"Otto Arpke,Erich Ludwig Stahl",1,8.043111075363951e-05
1682,Rona Pondick,1,8.043111075363951e-05
1683,Takeshi Ishiguro,1,8.043111075363951e-05
1684,Sergei Podgaevskii,1,8.043111075363951e-05
1685,"Hugo Leven,Hermann Fauser",1,8.043111075363951e-05
1686,Nils Landberg,1,8.043111075363951e-05
1687,Gugelot Institute,1,8.043111075363951e-05
1688,Matthew Barney,1,8.043111075363951e-05
1689,"Werner Jeker,Marcus Kutter",1,8.043111075363951e-05
1690,Elizabeth Murray,1,8.043111075363951e-05
1691,Pierre Soulages,1,8.043111075363951e-05
1692,"Achille Castiglioni,Pier Giacomo Castiglioni,Livio Castiglioni",1,8.043111075363951e-05
1693,Viktor Rutz,1,8.043111075363951e-05
1694,Peter Hatch,1,8.043111075363951e-05
1695,Piet Worm,1,8.043111075363951e-05
1696,Ruodi Barth,1,8.043111075363951e-05
1697,Joseph Christian Leyendecker,1,8.043111075363951e-05
1698,Eugene Walters,1,8.043111075363951e-05
1699,Waltham Screw Co.,1,8.043111075363951e-05
1700,Finn Sködt,1,8.043111075363951e-05
1701,"Various ArtistswithLouise Bourgeois,Edward Ruscha,Andreas Slominski,Sam Taylor-Wood,Kara Walker",1,8.043111075363951e-05
1702,Luis Seoane,1,8.043111075363951e-05
1703,"Henry Disston & Sons, Inc.",1,8.043111075363951e-05
1704,Brian J. Watson,1,8.043111075363951e-05
1705,Corneille (Guillaume van Beverloo),1,8.043111075363951e-05
1706,Ernst Mumenthaler,1,8.043111075363951e-05
1707,Beath,1,8.043111075363951e-05
1708,Dudley Hardy,1,8.043111075363951e-05
1709,"George Dodson,Akzo Nobel Geosynthetics Company, Asheville, NC",1,8.043111075363951e-05
1710,William Sargent Kendall,1,8.043111075363951e-05
1711,"Irving Harper,George Nelson Associates",1,8.043111075363951e-05
1712,Hiroshi Ohchi,1,8.043111075363951e-05
1713,Trace And Warner,1,8.043111075363951e-05
1714,"Various ArtistswithPavel Filonov,Kazimir Malevich,Vladimir Mayakovsky",1,8.043111075363951e-05
1715,Davis J. Pratt,1,8.043111075363951e-05
1716,Bruno Ninaber Van Eyben,1,8.043111075363951e-05
1717,Robert Wilson,1,8.043111075363951e-05
1718,Ezio MartinelliwithHorace Gregory,1,8.043111075363951e-05
1719,Jos van der Meulen,1,8.043111075363951e-05
1720,Franklin Colvin,1,8.043111075363951e-05
1721,Mel Bochner,1,8.043111075363951e-05
1722,David Holzman,1,8.043111075363951e-05
1723,"Fratelli Brambilla, Milan",1,8.043111075363951e-05
1724,"The L.S. Starrett Co., Athol, MA",1,8.043111075363951e-05
1725,Ben van Berkel,1,8.043111075363951e-05
1726,Farfa,1,8.043111075363951e-05
1727,John Melin,1,8.043111075363951e-05
1728,Otto L. Grever,1,8.043111075363951e-05
1729,Rainer Küschall,1,8.043111075363951e-05
1730,Lee Krasner,1,8.043111075363951e-05
1731,"Gianfranco Frattini,Livio Castiglioni",1,8.043111075363951e-05
1732,April Greiman,1,8.043111075363951e-05
1733,Mary Walker Phillips,1,8.043111075363951e-05
1734,Emros Team,1,8.043111075363951e-05
1735,Hans Coper,1,8.043111075363951e-05
1736,Werner Blaser,1,8.043111075363951e-05
1737,Harry V. Cremonese,1,8.043111075363951e-05
1738,Kenneth D. Haak,1,8.043111075363951e-05
1739,Nikolai Dolgorukov,1,8.043111075363951e-05
1740,Curtis Moffat,1,8.043111075363951e-05
1741,"Various ArtistswithJean Dubuffet,Pierre Flouquet",1,8.043111075363951e-05
1742,"Kensington, Inc., New Kensington, PA",1,8.043111075363951e-05
1743,Gunter Rambow,1,8.043111075363951e-05
1744,"The Yale & Towne Mfg. Co., Stamford, CT",1,8.043111075363951e-05
1745,"Leo Collins,Joseph Schlinger",1,8.043111075363951e-05
1746,"Makoto Nakamura,Norsaki Yokosuka",1,8.043111075363951e-05
1747,Giorgio Cavallon,1,8.043111075363951e-05
1748,Jean-Louis Forain,1,8.043111075363951e-05
1749,Kisho Kurokawa,1,8.043111075363951e-05
1750,William L. Carqueville,1,8.043111075363951e-05
1751,Gilbert Lesser,1,8.043111075363951e-05
1752,interware SARL,1,8.043111075363951e-05
1753,"Jernbolaget, Eskilstuna, Sweden",1,8.043111075363951e-05
1754,Thomas V. Paulson,1,8.043111075363951e-05
1755,Jan Młodożeniec,1,8.043111075363951e-05
1756,Hans Fischli,1,8.043111075363951e-05
1757,Thelma Becherer,1,8.043111075363951e-05
1758,Tomoyuki Sugiyama,1,8.043111075363951e-05
1759,Carl-Arne Breger,1,8.043111075363951e-05
1760,"Afra Scarpa,Tobia Scarpa",1,8.043111075363951e-05
1761,Eugene Martinez,1,8.043111075363951e-05
1762,Wolfgang Weingart,1,8.043111075363951e-05
1763,Bent Hedegaard Nobert,1,8.043111075363951e-05
1764,Mutsumi Suzuki,1,8.043111075363951e-05
1765,Wiktor Górka,1,8.043111075363951e-05
1766,"Various ArtistswithGünther Förg,Philip Taaffe,Peter Greenaway,André Thomkins",1,8.043111075363951e-05
1767,Konrad Lueg,1,8.043111075363951e-05
1768,"Richard Meier & Associates, Architects",1,8.043111075363951e-05
1769,Achille Mauzan,1,8.043111075363951e-05
1770,Roald Steen Hansen,1,8.043111075363951e-05
1771,Charles W. Carlson,1,8.043111075363951e-05
1772,"Various Artists,Vasily Kandinsky,Franz Marc",1,8.043111075363951e-05
1773,"Unknown Japanese Manufacturer, Kappabashi, Tokyo, Japan",1,8.043111075363951e-05
1774,"Richard Lowrie,Concept Inc., St. Petersburg, FL",1,8.043111075363951e-05
1775,Richard W. Landis,1,8.043111075363951e-05
1776,Brassaï (Gyula Halász),1,8.043111075363951e-05
1777,"Aleksei Kruchenykh,Mikhail Larionov",1,8.043111075363951e-05
1778,"Gustav Klutsis,Valentina Kulagina",1,8.043111075363951e-05
1779,Ivan Leonidov,1,8.043111075363951e-05
1780,Alice Rahon,1,8.043111075363951e-05
1781,Markus Lüpertz,1,8.043111075363951e-05
1782,Cesar Klein,1,8.043111075363951e-05
1783,Vilmos Huszár,1,8.043111075363951e-05
1784,Douglas Scott,1,8.043111075363951e-05
1785,"Baldioli Eustasio & Figli, Omegna, Italy",1,8.043111075363951e-05
1786,Jean Nouvel,1,8.043111075363951e-05
1787,Louis Legrand,1,8.043111075363951e-05
1788,Jay Monroe,1,8.043111075363951e-05
1789,"Philippe Starck,Jerome Olivet",1,8.043111075363951e-05
1790,Nikolai Sokolov,1,8.043111075363951e-05
1791,Amédée Ozenfant,1,8.043111075363951e-05
1792,Roberto Ciaccio,1,8.043111075363951e-05
1793,Stanley Mouse,1,8.043111075363951e-05
1794,Henke Meller,1,8.043111075363951e-05
1795,K. H. Hödicke,1,8.043111075363951e-05
1796,Casio Computer Co. Ltd.,1,8.043111075363951e-05
1797,Peter Eisenman,1,8.043111075363951e-05
1798,Gary Essert,1,8.043111075363951e-05
1799,Reynolds G. Dennis,1,8.043111075363951e-05
1800,"Cesare Leonardi,Franca Stagi",1,8.043111075363951e-05
1801,Germaine Richier,1,8.043111075363951e-05
1802,Roger de Valerio,1,8.043111075363951e-05
1803,"Robert Venturi,Denise Scott Brown",1,8.043111075363951e-05
1804,H. A. Rothholz,1,8.043111075363951e-05
1805,"Various ArtistswithJean (Hans) Arp,Camille Bryen,Georges Braque,Marc Chagall,Oscar Domínguez,Serge (Comte Serge Jastrebzoff) Férat,Alberto Giacometti,Albert Gleizes,Raoul Hausmann,Henri Laurens,Fernand Léger,Alberto Magnelli,André Masson,Henri Matisse,Jean Metzinger,Joan Miró,Pablo Picasso,Léopold Survage,Sophie Taeuber-Arp,Edgard Tytgat,Jacques Villon",1,8.043111075363951e-05
1806,Walter Ballmer,1,8.043111075363951e-05
1807,Celestino Piatti,1,8.043111075363951e-05
1808,Siegfried Moeller,1,8.043111075363951e-05
1809,Seitaro Kuroda,1,8.043111075363951e-05
1810,N. Nekrasov,1,8.043111075363951e-05
1811,Hamish Fulton,1,8.043111075363951e-05
1812,"El Lissitzky,Kazimir Malevich",1,8.043111075363951e-05
1813,Helena Hernmarck,1,8.043111075363951e-05
1814,"Lohmann GmbH and Co., Neuwield, Germany",1,8.043111075363951e-05
1815,Godtfred Kirk Christiansen,1,8.043111075363951e-05
1816,Keith Godard,1,8.043111075363951e-05
1817,Olli Aninbaum,1,8.043111075363951e-05
1818,"Carol Lipper,John Massey",1,8.043111075363951e-05
1819,Sven Wingquist,1,8.043111075363951e-05
1820,"Ettore Sottsass,Perry King",1,8.043111075363951e-05
1821,"The Ironrite Ironer Co., Detroit, MI",1,8.043111075363951e-05
1822,Allen John Bootroyd,1,8.043111075363951e-05
1823,Otto Natzler,1,8.043111075363951e-05
1824,Schneck,1,8.043111075363951e-05
1825,"Marianna Erlikh,Elena Guro",1,8.043111075363951e-05
1826,Charles Dana Gibson,1,8.043111075363951e-05
1827,Jeremy Anderson,1,8.043111075363951e-05
1828,Alfred Reth,1,8.043111075363951e-05
1829,Kukryniksy (collective),1,8.043111075363951e-05
1830,Andries Van Onck,1,8.043111075363951e-05
1831,"László Sós,Éva Kémeny",1,8.043111075363951e-05
1832,Martial Raysse,1,8.043111075363951e-05
1833,"Lilly Reich,The Knoll Group, New York, NY",1,8.043111075363951e-05
1834,Philip Johnson,1,8.043111075363951e-05
1835,Louis I. KahnwithAnn Tyng,1,8.043111075363951e-05
1836,Robert M. Jones,1,8.043111075363951e-05
1837,Jerzy Flisak,1,8.043111075363951e-05
1838,Gustav Klimt,1,8.043111075363951e-05
1839,Unkn Graph Art/des - British,1,8.043111075363951e-05
1840,Gerd Arntz,1,8.043111075363951e-05
1841,Gerd Alfred Müller,1,8.043111075363951e-05
1842,Henri Meunier,1,8.043111075363951e-05
1843,Wilfred Pezold,1,8.043111075363951e-05
1844,Jan Müller,1,8.043111075363951e-05
1845,"Various ArtistswithIlya Kabakov,Richard Prince,Tatsuo Miyajima,Sam Samore",1,8.043111075363951e-05
1846,"Eberhard Marhold,Horst Eigen",1,8.043111075363951e-05
1847,"Stephen Peart,Bradford Bissell",1,8.043111075363951e-05
1848,Torben Holmback,1,8.043111075363951e-05
1849,"Various ArtistswithRobert Creeley,Allen Ginsberg,Red Grooms,Robert Indiana,Allen Jones,Kenneth Koch,Josef Levi,Gerard Malanga,Marisol (Marisol Escobar),Claes Oldenburg,Peter Saul,Andy Warhol,Tom Wesselmann,John Willenbecher",1,8.043111075363951e-05
1850,Willy Jaeckel,1,8.043111075363951e-05
1851,"Various ArtistswithLothar Baumgarten,Jannis Kounellis",1,8.043111075363951e-05
1852,"Carl Anderson,Ross Bellah",1,8.043111075363951e-05
1853,Wolfgang Gäfgen,1,8.043111075363951e-05
1854,F. H. Wenzel,1,8.043111075363951e-05
1855,Gits Molding Corp.,1,8.043111075363951e-05
1856,Ben NicholsonwithHerbert Read,1,8.043111075363951e-05
1857,Kazuo Kawasaki,1,8.043111075363951e-05
1858,Klaus Rinke,1,8.043111075363951e-05
1859,Edwin Scharff,1,8.043111075363951e-05
1860,Hans Hinterreiter,1,8.043111075363951e-05
1861,A.A.P.,1,8.043111075363951e-05
1862,"Vollrath Co., Sheboygan, WI",1,8.043111075363951e-05
1863,André Dunoyer de Segonzac,1,8.043111075363951e-05
1864,Douglas Huebler,1,8.043111075363951e-05
1865,"Margit Ruoff,Eleanore Bujatti",1,8.043111075363951e-05
1866,Boni,1,8.043111075363951e-05
1867,Nikolai Prusakov,1,8.043111075363951e-05
1868,June Wayne,1,8.043111075363951e-05
1869,Pavel Filonov,1,8.043111075363951e-05
1870,James Miho,1,8.043111075363951e-05
1871,A. Richard Ranft,1,8.043111075363951e-05
1872,Shusaku Arakawa,1,8.043111075363951e-05
1873,"Morison S. Cousins,Michael Alan Cousins",1,8.043111075363951e-05
1874,Stevan Dohanos,1,8.043111075363951e-05
1875,Lucien Clergue,1,8.043111075363951e-05
1876,Keiji Otani,1,8.043111075363951e-05
1877,"Various ArtistswithDavid Burliuk,Vladimir Burliuk,Nikolai Kul'bin,Aristarkh Lentulov,Aleksei Remizov,Olga Rozanova,Maria Siniakova",1,8.043111075363951e-05
1878,Herry Perry,1,8.043111075363951e-05
1879,Nelson Ronsheim,1,8.043111075363951e-05
1880,"G. Byrn Company, Copenhagen",1,8.043111075363951e-05
1881,Kilian Breier,1,8.043111075363951e-05
1882,Hedda Beese,1,8.043111075363951e-05
1883,Adolf Zabransky,1,8.043111075363951e-05
1884,James Boynton,1,8.043111075363951e-05
1885,Arshile Gorky,1,8.043111075363951e-05
1886,Gary Hume,1,8.043111075363951e-05
1887,Emile Clouet,1,8.043111075363951e-05
1888,Wolf Vostell,1,8.043111075363951e-05
1889,Piero Gilardi,1,8.043111075363951e-05
1890,Mauricio Amster Cats,1,8.043111075363951e-05
1891,"Various ArtistswithFrancesco Somaini,Giò Pomodoro,Achille Perilli,Gastone Novelli,Roberto Crippa,Alik Cavaliere,Pietro Cascella,Arnaldo Pomodoro,Lucio Fontana,Enrico Baj",1,8.043111075363951e-05
1892,"G.P.M. Company, Germany",1,8.043111075363951e-05
1893,"Various ArtistswithGregory Amenoff,Joe Andoe,James Brown,Vija Celmins,Louisa Chase,Eric Fischl,Jan Hashey,Michael Hurson,Mel Kendrick,James Nares,Ellen Phelan,Joel Shapiro,Kiki Smith,David Storey,Michelle Stuart,Richard Tuttle,Trevor Winkfield,Robin Winters",1,8.043111075363951e-05
1894,"Various ArtistswithAntoni Tàpies,Rufino Tamayo,Robert Motherwell,José Guerrero,Antoni Clavé,Eduardo Chillida,Antonio Saura,Julio Le Parc,Rafael Canogar",1,8.043111075363951e-05
1895,Willi Kunz,1,8.043111075363951e-05
1896,"Stanley Mouse,Alton Kelley",1,8.043111075363951e-05
1897,Robert Gair Company,1,8.043111075363951e-05
1898,Morris Zerner,1,8.043111075363951e-05
1899,"Elizabeth Diller,Ricardo Scofidio",1,8.043111075363951e-05
1900,Teratani Keijiro,1,8.043111075363951e-05
1901,"Giampiero Bassi,Giovanni Bassi",1,8.043111075363951e-05
1902,Bruce Angrave,1,8.043111075363951e-05
1903,Lenore Tawney,1,8.043111075363951e-05
1904,Sir Cedric Lockwood Morris,1,8.043111075363951e-05
1905,Pablo Palazuelo,1,8.043111075363951e-05
1906,Christian Boltanski,1,8.043111075363951e-05
1907,Vittorio Fiorucci,1,8.043111075363951e-05
1908,Helen Frankenthaler,1,8.043111075363951e-05
1909,Eero Aarnio,1,8.043111075363951e-05
1910,Henry McCarter,1,8.043111075363951e-05
1911,"Various ArtistswithM. Andreevskaia,D. Fedorov,Illarion Pleshchinskii,N. S. Shikalov,Vera Vil'koviskaia",1,8.043111075363951e-05
1912,William Lansing Plumb and Associates,1,8.043111075363951e-05
1913,René Herbst,1,8.043111075363951e-05
1914,"Franz Fassler,Fred Mayer",1,8.043111075363951e-05
1915,Carlo Bartoli,1,8.043111075363951e-05
1916,Ekaterina Turova,1,8.043111075363951e-05
1917,Rigobaldi,1,8.043111075363951e-05
1918,Carl Buchheister,1,8.043111075363951e-05
1919,Herbert Paus,1,8.043111075363951e-05
